postcode,location,district,state,mukim
48300,Jalan Kasturi,RAWANG,SELANGOR,
48300,Jalan Kelana,RAWANG,SELANGOR,
48300,Jalan Kemunting,RAWANG,SELANGOR,
48300,Jalan Kesumba,RAWANG,SELANGOR,
48300,Jalan Melor,RAWANG,SELANGOR,
48300,Jalan Semarak,RAWANG,SELANGOR,
48300,Jalan Seroja,RAWANG,SELANGOR,
48300,Jalan Telipot,RAWANG,SELANGOR,
48300,Jalan Terompet,RAWANG,SELANGOR,
48300,Persiaran Camellia,RAWANG,SELANGOR,
48300,Seksyen BB11,RAWANG,SELANGOR,
48300,Seksyen BB2,RAWANG,SELANGOR,
49000,Bukit Fraser,BUKIT FRASER,PAHANG,
49000,Jalan Widuri,BUKIT FRASER,PAHANG,
50000,Bangunan Bangkok Bank,KUALA LUMPUR,WP KUALA LUMPUR,
50000,Jalan Balai Polis,KUALA LUMPUR,WP KUALA LUMPUR,
50000,Jalan Bandar,KUALA LUMPUR,WP KUALA LUMPUR,
50000,Jalan Cheng Lock,KUALA LUMPUR,WP KUALA LUMPUR,
50000,Jalan Hang Lekir,KUALA LUMPUR,WP KUALA LUMPUR,
50000,Jalan Hang Naadim,KUALA LUMPUR,WP KUALA LUMPUR,
50000,Jalan Panggung,KUALA LUMPUR,WP KUALA LUMPUR,
50000,Jalan Petaling,KUALA LUMPUR,WP KUALA LUMPUR,
50000,Jalan Sang Guna,KUALA LUMPUR,WP KUALA LUMPUR,
50000,Jalan Skola,KUALA LUMPUR,WP KUALA LUMPUR,
50000,Jalan Sultan Sulaiman,KUALA LUMPUR,WP KUALA LUMPUR,
50000,Jalan Sultan,KUALA LUMPUR,WP KUALA LUMPUR,
50000,Jalan Tun H.S. Lee,KUALA LUMPUR,WP KUALA LUMPUR,
50000,Kompleks Kota Raya,KUALA LUMPUR,WP KUALA LUMPUR,
50000,Lorong Bandar 16,KUALA LUMPUR,WP KUALA LUMPUR,
50000,Lorong Hang Lekir,KUALA LUMPUR,WP KUALA LUMPUR,
50000,Lorong Madras,KUALA LUMPUR,WP KUALA LUMPUR,
50000,Lorong Panggung,KUALA LUMPUR,WP KUALA LUMPUR,
50000,Lorong Sang Guna,KUALA LUMPUR,WP KUALA LUMPUR,
50000,Lorong Sultan,KUALA LUMPUR,WP KUALA LUMPUR,
50050,Balai Seni Lukis Negara,KUALA LUMPUR,WP KUALA LUMPUR,
50050,Bangunan Bank Pertanian,KUALA LUMPUR,WP KUALA LUMPUR,
50050,Bangunan Cahaya Suria,KUALA LUMPUR,WP KUALA LUMPUR,
50050,Bangunan Lee Yan Lian,KUALA LUMPUR,WP KUALA LUMPUR,
50050,Bangunan Strait Trading,KUALA LUMPUR,WP KUALA LUMPUR,
50050,Central Square,KUALA LUMPUR,WP KUALA LUMPUR,
50050,Jalan Benteng,KUALA LUMPUR,WP KUALA LUMPUR,
50050,Jalan Hang Kasturi,KUALA LUMPUR,WP KUALA LUMPUR,
50050,Jalan Mahkamah Persekutuan,KUALA LUMPUR,WP KUALA LUMPUR,
50050,Jalan Mahkamah Tinggi,KUALA LUMPUR,WP KUALA LUMPUR,
50050,Jalan Medan Pasar,KUALA LUMPUR,WP KUALA LUMPUR,
50050,Jalan Raja,KUALA LUMPUR,WP KUALA LUMPUR,
50050,Jalan Silang,KUALA LUMPUR,WP KUALA LUMPUR,
50050,Jalan Sultan Hishamuddin,KUALA LUMPUR,WP KUALA LUMPUR,
50050,Jalan Sultan Mohammed,KUALA LUMPUR,WP KUALA LUMPUR,
50050,Jalan Tugu,KUALA LUMPUR,WP KUALA LUMPUR,
50050,Jalan Tun Perak,KUALA LUMPUR,WP KUALA LUMPUR,
50050,Jalan Yap Ah Loy,KUALA LUMPUR,WP KUALA LUMPUR,
50050,Kompleks Dayabumi,KUALA LUMPUR,WP KUALA LUMPUR,
50050,Lebuh Pasar Besar,KUALA LUMPUR,WP KUALA LUMPUR,
50050,Lebuh Pudu,KUALA LUMPUR,WP KUALA LUMPUR,
50050,Lorong Pudu,KUALA LUMPUR,WP KUALA LUMPUR,
50050,Lorong Silang,KUALA LUMPUR,WP KUALA LUMPUR,
50050,Lorong Yap Ah Loy,KUALA LUMPUR,WP KUALA LUMPUR,
50050,Medan Pasar,KUALA LUMPUR,WP KUALA LUMPUR,
50050,Menara Maybank,KUALA LUMPUR,WP KUALA LUMPUR,
50050,Muzium Sejarah Nasional Kuala Lumpur,KUALA LUMPUR,WP KUALA LUMPUR,
50050,Pasar Budaya,KUALA LUMPUR,WP KUALA LUMPUR,
50050,Stesen Keretapi Kuala Lumpur,KUALA LUMPUR,WP KUALA LUMPUR,
50050,Yayasan Pencegahan Jenayah Malaysia,KUALA LUMPUR,WP KUALA LUMPUR,
50088,Binjai On The Park,KUALA LUMPUR,WP KUALA LUMPUR,
50088,Kuala Lumpur City Centre (KLCC),KUALA LUMPUR,WP KUALA LUMPUR,
50088,Menara Berkembar PETRONAS,KUALA LUMPUR,WP KUALA LUMPUR,
50088,Persiaran KLCC,KUALA LUMPUR,WP KUALA LUMPUR,
50100,6 CAP Square,KUALA LUMPUR,WP KUALA LUMPUR,
50100,Bangunan Bank Of Tokyo,KUALA LUMPUR,WP KUALA LUMPUR,
50100,Bangunan Dato Zainal,KUALA LUMPUR,WP KUALA LUMPUR,
50100,Bangunan Mara,KUALA LUMPUR,WP KUALA LUMPUR,
50100,Capital Square,KUALA LUMPUR,WP KUALA LUMPUR,
50100,Jalan Bunus 1,KUALA LUMPUR,WP KUALA LUMPUR,
50100,Jalan Bunus,KUALA LUMPUR,WP KUALA LUMPUR,
50100,Jalan Dang Wangi,KUALA LUMPUR,WP KUALA LUMPUR,
50100,Jalan Gereja,KUALA LUMPUR,WP KUALA LUMPUR,
50100,Jalan Hang Lekiu,KUALA LUMPUR,WP KUALA LUMPUR,
50100,Jalan Masjid India,KUALA LUMPUR,WP KUALA LUMPUR,
50100,Jalan Medan Bonus,KUALA LUMPUR,WP KUALA LUMPUR,
50100,Jalan Melaka,KUALA LUMPUR,WP KUALA LUMPUR,
50100,Jalan Melayu,KUALA LUMPUR,WP KUALA LUMPUR,
50100,Jalan Munshi Abdullah,KUALA LUMPUR,WP KUALA LUMPUR,
50100,Jalan Tuanku Abdul Rahman,KUALA LUMPUR,WP KUALA LUMPUR,
50100,Jalan Tun Fatimah,KUALA LUMPUR,WP KUALA LUMPUR,
50100,Lebuh Ampang,KUALA LUMPUR,WP KUALA LUMPUR,
50100,Lorong Ampang (1 - 2),KUALA LUMPUR,WP KUALA LUMPUR,
50100,Lorong Ampang,KUALA LUMPUR,WP KUALA LUMPUR,
50100,Lorong Bunus (1 - 6),KUALA LUMPUR,WP KUALA LUMPUR,
50100,Lorong Gombak,KUALA LUMPUR,WP KUALA LUMPUR,
50100,Lorong Hang Lekiu,KUALA LUMPUR,WP KUALA LUMPUR,
50100,Lorong Masjid India (2 & 4),KUALA LUMPUR,WP KUALA LUMPUR,
50100,Lorong Medan Bunus,KUALA LUMPUR,WP KUALA LUMPUR,
50100,"Lorong Tunku Abdul Rahman (1 - 8, 10 & 15)",KUALA LUMPUR,WP KUALA LUMPUR,
50100,Lorong Tunku Abdul Rahman,KUALA LUMPUR,WP KUALA LUMPUR,
50100,Medan Bunus,KUALA LUMPUR,WP KUALA LUMPUR,
50100,Menara Bumiputra - Commerce Bank,KUALA LUMPUR,WP KUALA LUMPUR,
50100,Menara Multi Purpose,KUALA LUMPUR,WP KUALA LUMPUR,
50100,Persiaran Capsquare,KUALA LUMPUR,WP KUALA LUMPUR,
50100,Wisma Yakin,KUALA LUMPUR,WP KUALA LUMPUR,
50150,Jalan Changkat Stadium,KUALA LUMPUR,WP KUALA LUMPUR,
50150,Jalan Galloway,KUALA LUMPUR,WP KUALA LUMPUR,
50150,Jalan Hang Isap,KUALA LUMPUR,WP KUALA LUMPUR,
50150,Jalan Hang Jebat,KUALA LUMPUR,WP KUALA LUMPUR,
50150,Jalan Maharajalela,KUALA LUMPUR,WP KUALA LUMPUR,
50150,Jalan Robertson,KUALA LUMPUR,WP KUALA LUMPUR,
50150,Jalan Sin Chee Kee,KUALA LUMPUR,WP KUALA LUMPUR,
50150,Jalan Stadium,KUALA LUMPUR,WP KUALA LUMPUR,
50150,Jalan Wesley,KUALA LUMPUR,WP KUALA LUMPUR,
50150,Lorong Hang Jebat,KUALA LUMPUR,WP KUALA LUMPUR,
50150,Stadium Chin Woo,KUALA LUMPUR,WP KUALA LUMPUR,
50150,Stadium Merdeka,KUALA LUMPUR,WP KUALA LUMPUR,
50150,Stadium Negara,KUALA LUMPUR,WP KUALA LUMPUR,
50150,Wisma Pahlawan,KUALA LUMPUR,WP KUALA LUMPUR,
50200,Blue Boy Mansion,KUALA LUMPUR,WP KUALA LUMPUR,
50200,Cangkat Bukit Bintang,KUALA LUMPUR,WP KUALA LUMPUR,
50200,Cangkat Raja Chulan,KUALA LUMPUR,WP KUALA LUMPUR,
50200,Istana Pahang,KUALA LUMPUR,WP KUALA LUMPUR,
50200,Jalan Alor,KUALA LUMPUR,WP KUALA LUMPUR,
50200,Jalan Angsoka,KUALA LUMPUR,WP KUALA LUMPUR,
50200,Jalan Bedara,KUALA LUMPUR,WP KUALA LUMPUR,
50200,Jalan Berangan,KUALA LUMPUR,WP KUALA LUMPUR,
50200,Jalan Beremi,KUALA LUMPUR,WP KUALA LUMPUR,
50200,Jalan Bukit Ceylon,KUALA LUMPUR,WP KUALA LUMPUR,
50200,Jalan Bukit Kewangan,KUALA LUMPUR,WP KUALA LUMPUR,
50200,Jalan Ceylon,KUALA LUMPUR,WP KUALA LUMPUR,
50200,Jalan Hicks,KUALA LUMPUR,WP KUALA LUMPUR,
50200,Jalan Mahkamah,KUALA LUMPUR,WP KUALA LUMPUR,
50200,Jalan Mesui,KUALA LUMPUR,WP KUALA LUMPUR,
50200,Jalan Nagasari,KUALA LUMPUR,WP KUALA LUMPUR,
50200,Jalan Pudu Lama,KUALA LUMPUR,WP KUALA LUMPUR,
50200,Jalan Raja Chulan,KUALA LUMPUR,WP KUALA LUMPUR,
50200,Jalan Rembia,KUALA LUMPUR,WP KUALA LUMPUR,
50200,Jalan Sahabat,KUALA LUMPUR,WP KUALA LUMPUR,
50200,Jalan Tingkat Tong Shin,KUALA LUMPUR,WP KUALA LUMPUR,
50200,Jalan Tong Shin,KUALA LUMPUR,WP KUALA LUMPUR,
50200,Kompleks Kewangan,KUALA LUMPUR,WP KUALA LUMPUR,
50200,Lorong Ceylon,KUALA LUMPUR,WP KUALA LUMPUR,
50200,Lorong Sahabat,KUALA LUMPUR,WP KUALA LUMPUR,
50200,Menara Antara,KUALA LUMPUR,WP KUALA LUMPUR,
50200,Menara Boustead,KUALA LUMPUR,WP KUALA LUMPUR,
50200,Menara Bukit Ceylon,KUALA LUMPUR,WP KUALA LUMPUR,
50200,Menara City,KUALA LUMPUR,WP KUALA LUMPUR,
50200,Menara ING,KUALA LUMPUR,WP KUALA LUMPUR,
50200,Menara Regency,KUALA LUMPUR,WP KUALA LUMPUR,
50200,Persiaran Raja Chulan,KUALA LUMPUR,WP KUALA LUMPUR,
50200,Satu Residensi,KUALA LUMPUR,WP KUALA LUMPUR,
50200,Tingkat Tong Shin,KUALA LUMPUR,WP KUALA LUMPUR,
50200,Verticas Residensi,KUALA LUMPUR,WP KUALA LUMPUR,
50250,Bangunan Bank Industri,KUALA LUMPUR,WP KUALA LUMPUR,
50250,Bangunan Bank Pembangunan,KUALA LUMPUR,WP KUALA LUMPUR,
50250,Bangunan Kenanga International,KUALA LUMPUR,WP KUALA LUMPUR,
50250,Bangunan Mas,KUALA LUMPUR,WP KUALA LUMPUR,
50250,Cangkat Perak,KUALA LUMPUR,WP KUALA LUMPUR,
50250,Jalan Bukit Nenas,KUALA LUMPUR,WP KUALA LUMPUR,
50250,Jalan Chendana,KUALA LUMPUR,WP KUALA LUMPUR,
50250,Jalan Law Yew Swee,KUALA LUMPUR,WP KUALA LUMPUR,
50250,Jalan P. Ramlee,KUALA LUMPUR,WP KUALA LUMPUR,
50250,Jalan Puncak,KUALA LUMPUR,WP KUALA LUMPUR,
50250,Jalan Sultan Ismail,KUALA LUMPUR,WP KUALA LUMPUR,
50250,Jalan Tengah,KUALA LUMPUR,WP KUALA LUMPUR,
50250,Kampung Chendana,KUALA LUMPUR,WP KUALA LUMPUR,
50250,Kompleks Antarabangsa,KUALA LUMPUR,WP KUALA LUMPUR,
50250,Kompleks Beli-Belah Quill,KUALA LUMPUR,WP KUALA LUMPUR,
50250,Lorong P. Ramlee,KUALA LUMPUR,WP KUALA LUMPUR,
50250,Lorong Perak,KUALA LUMPUR,WP KUALA LUMPUR,
50250,Lorong Raja Chulan,KUALA LUMPUR,WP KUALA LUMPUR,
50250,Menara Haw Par,KUALA LUMPUR,WP KUALA LUMPUR,
50250,Menara KL,KUALA LUMPUR,WP KUALA LUMPUR,
50250,Menara Pan Global,KUALA LUMPUR,WP KUALA LUMPUR,
50250,Menara Promet,KUALA LUMPUR,WP KUALA LUMPUR,
50250,Menara Shahzan Prudential,KUALA LUMPUR,WP KUALA LUMPUR,
50250,Menara Sheraton,KUALA LUMPUR,WP KUALA LUMPUR,
50250,Menara SMI,KUALA LUMPUR,WP KUALA LUMPUR,
50250,Menara UBN,KUALA LUMPUR,WP KUALA LUMPUR,
50250,Permodalan Nasional Berhad,KUALA LUMPUR,WP KUALA LUMPUR,
50250,President House,KUALA LUMPUR,WP KUALA LUMPUR,
50250,Regalia Service Apartment,KUALA LUMPUR,WP KUALA LUMPUR,
50250,Suruhanjaya Tenaga,KUALA LUMPUR,WP KUALA LUMPUR,
50250,Syarikat Perumahan Negara,KUALA LUMPUR,WP KUALA LUMPUR,
50300,Jalan Abdul Manan Nordin,KUALA LUMPUR,WP KUALA LUMPUR,
50300,Jalan Abdul Rahman Idris,KUALA LUMPUR,WP KUALA LUMPUR,
50300,Jalan Abdullah Yasin,KUALA LUMPUR,WP KUALA LUMPUR,
50300,Jalan Dato Abd Manan Nordin,KUALA LUMPUR,WP KUALA LUMPUR,
50300,Jalan Datuk Abdul Malek,KUALA LUMPUR,WP KUALA LUMPUR,
50300,Jalan Datuk Abdul Razak,KUALA LUMPUR,WP KUALA LUMPUR,
50300,Jalan Datuk Abdullah Yassin,KUALA LUMPUR,WP KUALA LUMPUR,
50300,Jalan Daud,KUALA LUMPUR,WP KUALA LUMPUR,
50300,Jalan Dewan Sultan Sulaiman,KUALA LUMPUR,WP KUALA LUMPUR,
50300,Jalan Doraisamy,KUALA LUMPUR,WP KUALA LUMPUR,
50300,Jalan Haji Hashim,KUALA LUMPUR,WP KUALA LUMPUR,
50300,Jalan Haji Hussein Kiri (1 - 2),KUALA LUMPUR,WP KUALA LUMPUR,
50300,Jalan Haji Hussein,KUALA LUMPUR,WP KUALA LUMPUR,
50300,Jalan Haji Sirat,KUALA LUMPUR,WP KUALA LUMPUR,
50300,Jalan Haji Yaakob,KUALA LUMPUR,WP KUALA LUMPUR,
50300,Jalan Haji Yahya Sheikh Ahmad,KUALA LUMPUR,WP KUALA LUMPUR,
50300,Jalan Haji Zainuddin,KUALA LUMPUR,WP KUALA LUMPUR,
50300,Jalan Hamzah,KUALA LUMPUR,WP KUALA LUMPUR,
50300,Jalan Kemunting,KUALA LUMPUR,WP KUALA LUMPUR,
50300,Jalan Khatib Koyan,KUALA LUMPUR,WP KUALA LUMPUR,
50300,Jalan Mahmud,KUALA LUMPUR,WP KUALA LUMPUR,
50300,Jalan Medan Tuanku Satu,KUALA LUMPUR,WP KUALA LUMPUR,
50300,Jalan Medan Tuanku,KUALA LUMPUR,WP KUALA LUMPUR,
50300,Jalan Puan,KUALA LUMPUR,WP KUALA LUMPUR,
50300,Jalan Raja Abdullah,KUALA LUMPUR,WP KUALA LUMPUR,
50300,Jalan Raja Alang,KUALA LUMPUR,WP KUALA LUMPUR,
50300,Jalan Raja Ali,KUALA LUMPUR,WP KUALA LUMPUR,
50300,Jalan Raja Bot,KUALA LUMPUR,WP KUALA LUMPUR,
50300,Jalan Raja Mahadi,KUALA LUMPUR,WP KUALA LUMPUR,
50300,Jalan Raja Mahmud,KUALA LUMPUR,WP KUALA LUMPUR,
50300,Jalan Raja Muda Abdul Aziz,KUALA LUMPUR,WP KUALA LUMPUR,
50300,Jalan Raja Muda Musa,KUALA LUMPUR,WP KUALA LUMPUR,
50300,Jalan Raja Muda,KUALA LUMPUR,WP KUALA LUMPUR,
50300,Jalan Raja Uda,KUALA LUMPUR,WP KUALA LUMPUR,
50300,Jalan Rakan,KUALA LUMPUR,WP KUALA LUMPUR,
50300,Jalan Salleh,KUALA LUMPUR,WP KUALA LUMPUR,
50300,Jalan Sungai Baru (1 - 5),KUALA LUMPUR,WP KUALA LUMPUR,
50300,Jalan Sungai Baru,KUALA LUMPUR,WP KUALA LUMPUR,
50300,Jalan Syed Mahadi,KUALA LUMPUR,WP KUALA LUMPUR,
50300,Jalan Yap Ah Shak,KUALA LUMPUR,WP KUALA LUMPUR,
50300,Kampung Doraisamy,KUALA LUMPUR,WP KUALA LUMPUR,
50300,Kampung Limau,KUALA LUMPUR,WP KUALA LUMPUR,
50300,Kampung Periuk,KUALA LUMPUR,WP KUALA LUMPUR,
50300,Lorong Daud,KUALA LUMPUR,WP KUALA LUMPUR,
50300,Lorong Haji Hussein (1 - 2),KUALA LUMPUR,WP KUALA LUMPUR,
50300,Lorong Kampung Periuk,KUALA LUMPUR,WP KUALA LUMPUR,
50300,Lorong Khatib Koyan,KUALA LUMPUR,WP KUALA LUMPUR,
50300,Lorong Mahmood,KUALA LUMPUR,WP KUALA LUMPUR,
50300,Lorong Masjid Pakistan,KUALA LUMPUR,WP KUALA LUMPUR,
50300,Lorong Medan Tuanku (1 - 2),KUALA LUMPUR,WP KUALA LUMPUR,
50300,Lorong Pasar,KUALA LUMPUR,WP KUALA LUMPUR,
50300,Lorong Raja Alang,KUALA LUMPUR,WP KUALA LUMPUR,
50300,Lorong Raja Bot,KUALA LUMPUR,WP KUALA LUMPUR,
50300,Lorong Raja Mahadi,KUALA LUMPUR,WP KUALA LUMPUR,
50300,Lorong Raja Mahmud,KUALA LUMPUR,WP KUALA LUMPUR,
50300,Lorong Raja Muda Musa (1 - 6),KUALA LUMPUR,WP KUALA LUMPUR,
50300,Lorong Raja Uda 1,KUALA LUMPUR,WP KUALA LUMPUR,
50300,Lorong Raja Uda 2,KUALA LUMPUR,WP KUALA LUMPUR,
50300,"Lorong Tunku Abdul Rahman (9, 11 & 13)",KUALA LUMPUR,WP KUALA LUMPUR,
50300,Lorong Tunku Abdul Rahman Kanan,KUALA LUMPUR,WP KUALA LUMPUR,
50300,Lorong Tunku Abdul Rahman Kanan(1 - 5),KUALA LUMPUR,WP KUALA LUMPUR,
50300,Lorong Yap Ah Shak,KUALA LUMPUR,WP KUALA LUMPUR,
50300,Lorong Zainuddin,KUALA LUMPUR,WP KUALA LUMPUR,
50300,Menara Kota,KUALA LUMPUR,WP KUALA LUMPUR,
50300,SKY Residences,KUALA LUMPUR,WP KUALA LUMPUR,
50300,Wisma RKT II (Jalan Raja Abdullah),KUALA LUMPUR,WP KUALA LUMPUR,
50350,Bangunan DBKL,KUALA LUMPUR,WP KUALA LUMPUR,
50350,Bangunan Kuwasa,KUALA LUMPUR,WP KUALA LUMPUR,
50350,Bangunan LPPKN,KUALA LUMPUR,WP KUALA LUMPUR,
50350,Jalan 1/64A,KUALA LUMPUR,WP KUALA LUMPUR,
50350,Jalan 2/64,KUALA LUMPUR,WP KUALA LUMPUR,
50350,Jalan 2/64A,KUALA LUMPUR,WP KUALA LUMPUR,
50350,Jalan 3/64A,KUALA LUMPUR,WP KUALA LUMPUR,
50350,Jalan Belia,KUALA LUMPUR,WP KUALA LUMPUR,
50350,Jalan Berkek,KUALA LUMPUR,WP KUALA LUMPUR,
50350,Jalan Brodrick,KUALA LUMPUR,WP KUALA LUMPUR,
50350,Jalan Chegar,KUALA LUMPUR,WP KUALA LUMPUR,
50350,Jalan Chow Kit Kiri,KUALA LUMPUR,WP KUALA LUMPUR,
50350,Jalan Chow Kit,KUALA LUMPUR,WP KUALA LUMPUR,
50350,Jalan Haji Taib,KUALA LUMPUR,WP KUALA LUMPUR,
50350,Jalan Ipoh Kecil,KUALA LUMPUR,WP KUALA LUMPUR,
50350,Jalan Laman Raja Laut,KUALA LUMPUR,WP KUALA LUMPUR,
50350,Jalan Merbok,KUALA LUMPUR,WP KUALA LUMPUR,
50350,Jalan Merpati,KUALA LUMPUR,WP KUALA LUMPUR,
50350,Jalan Putra,KUALA LUMPUR,WP KUALA LUMPUR,
50350,Jalan Rahmat,KUALA LUMPUR,WP KUALA LUMPUR,
50350,Jalan Raja Laut,KUALA LUMPUR,WP KUALA LUMPUR,
50350,Jalan Semarang,KUALA LUMPUR,WP KUALA LUMPUR,
50350,Jalan Seri Amar,KUALA LUMPUR,WP KUALA LUMPUR,
50350,Jalan Thamboosamay,KUALA LUMPUR,WP KUALA LUMPUR,
50350,Jalan Tiong Nam,KUALA LUMPUR,WP KUALA LUMPUR,
50350,Kampung Semarang,KUALA LUMPUR,WP KUALA LUMPUR,
50350,Laman Raja Laut,KUALA LUMPUR,WP KUALA LUMPUR,
50350,Lengkok Raja Laut,KUALA LUMPUR,WP KUALA LUMPUR,
50350,Lorong Chow Kit,KUALA LUMPUR,WP KUALA LUMPUR,
50350,Lorong Haji Taib (1 - 18),KUALA LUMPUR,WP KUALA LUMPUR,
50350,Lorong Rahmat,KUALA LUMPUR,WP KUALA LUMPUR,
50350,Lorong Raja Laut Kechil,KUALA LUMPUR,WP KUALA LUMPUR,
50350,Lorong Raja Laut,KUALA LUMPUR,WP KUALA LUMPUR,
50350,Lorong Tiong Nam (1 - 8),KUALA LUMPUR,WP KUALA LUMPUR,
50350,"Lorong Tunku Abdul Rahman (12, 14, 16, 18)",KUALA LUMPUR,WP KUALA LUMPUR,
50350,Lorong Tunku Abdul Rahman Kiri (1 - 4),KUALA LUMPUR,WP KUALA LUMPUR,
50350,Menara Tun Razak,KUALA LUMPUR,WP KUALA LUMPUR,
50350,Resource House,KUALA LUMPUR,WP KUALA LUMPUR,
50350,The Mall,KUALA LUMPUR,WP KUALA LUMPUR,
50350,Wisma PKNS,KUALA LUMPUR,WP KUALA LUMPUR,
50400,Balai Islam,KUALA LUMPUR,WP KUALA LUMPUR,
50400,Bangunan City Square,KUALA LUMPUR,WP KUALA LUMPUR,
50400,Bangunan MIDF,KUALA LUMPUR,WP KUALA LUMPUR,
50400,Bangunan PNB,KUALA LUMPUR,WP KUALA LUMPUR,
50400,Bangunan Tabung Haji,KUALA LUMPUR,WP KUALA LUMPUR,
50400,Hospital Sentosa,KUALA LUMPUR,WP KUALA LUMPUR,
50400,Institut Jantung Negara,KUALA LUMPUR,WP KUALA LUMPUR,
50400,Jabatan Lanskap Negara,KUALA LUMPUR,WP KUALA LUMPUR,
50400,Jalan Batu Bata,KUALA LUMPUR,WP KUALA LUMPUR,
50400,Jalan Bidor,KUALA LUMPUR,WP KUALA LUMPUR,
50400,Jalan Chemor,KUALA LUMPUR,WP KUALA LUMPUR,
50400,Jalan Chermai,KUALA LUMPUR,WP KUALA LUMPUR,
50400,Jalan Dato Haji Eusoff,KUALA LUMPUR,WP KUALA LUMPUR,
50400,Jalan Doktor Latiff,KUALA LUMPUR,WP KUALA LUMPUR,
50400,Jalan Kampar,KUALA LUMPUR,WP KUALA LUMPUR,
50400,Jalan Kinta,KUALA LUMPUR,WP KUALA LUMPUR,
50400,Jalan Lahat,KUALA LUMPUR,WP KUALA LUMPUR,
50400,Jalan Lumut,KUALA LUMPUR,WP KUALA LUMPUR,
50400,Jalan Pangkor,KUALA LUMPUR,WP KUALA LUMPUR,
50400,Jalan Pekeliling Lama,KUALA LUMPUR,WP KUALA LUMPUR,
50400,Jalan Saga,KUALA LUMPUR,WP KUALA LUMPUR,
50400,Jalan Sitiawan,KUALA LUMPUR,WP KUALA LUMPUR,
50400,Jalan Taiping,KUALA LUMPUR,WP KUALA LUMPUR,
50400,Jalan Tun Razak,KUALA LUMPUR,WP KUALA LUMPUR,
50400,Kampung Dato Haji Yusof,KUALA LUMPUR,WP KUALA LUMPUR,
50400,Kompleks Damai,KUALA LUMPUR,WP KUALA LUMPUR,
50400,Lorong Raja Muda,KUALA LUMPUR,WP KUALA LUMPUR,
50400,Menara Empire,KUALA LUMPUR,WP KUALA LUMPUR,
50400,Menara PJD (Jalan Tun Razak),KUALA LUMPUR,WP KUALA LUMPUR,
50400,Menara Tan & Tan,KUALA LUMPUR,WP KUALA LUMPUR,
50400,"Menara Tower G, Jalan Tun Razak",KUALA LUMPUR,WP KUALA LUMPUR,
50400,Pangsapuri The Orion,KUALA LUMPUR,WP KUALA LUMPUR,
50400,Pusat Darah Negara,KUALA LUMPUR,WP KUALA LUMPUR,
50400,Wisma Bernama,KUALA LUMPUR,WP KUALA LUMPUR,
50450,Bangunan Angkasa Raya,KUALA LUMPUR,WP KUALA LUMPUR,
50450,Bangunan Getah Asli,KUALA LUMPUR,WP KUALA LUMPUR,
50450,Bangunan Risda,KUALA LUMPUR,WP KUALA LUMPUR,
50450,Cangkat Kia Peng,KUALA LUMPUR,WP KUALA LUMPUR,
50450,Desa Kuda Lari,KUALA LUMPUR,WP KUALA LUMPUR,
50450,Hospital Gleneagles,KUALA LUMPUR,WP KUALA LUMPUR,
50450,Jalan 1/67B,KUALA LUMPUR,WP KUALA LUMPUR,
50450,Jalan Ampang (Hingga 6.5 KM),KUALA LUMPUR,WP KUALA LUMPUR,
50450,Jalan Binjai,KUALA LUMPUR,WP KUALA LUMPUR,
50450,Jalan Changkat Kia Peng,KUALA LUMPUR,WP KUALA LUMPUR,
50450,Jalan Conlay,KUALA LUMPUR,WP KUALA LUMPUR,
50450,Jalan Eaton,KUALA LUMPUR,WP KUALA LUMPUR,
50450,Jalan Kia Peng,KUALA LUMPUR,WP KUALA LUMPUR,
50450,Jalan Liew Weng Chee,KUALA LUMPUR,WP KUALA LUMPUR,
50450,Jalan Lumba Kuda,KUALA LUMPUR,WP KUALA LUMPUR,
50450,Jalan Mayang Sari,KUALA LUMPUR,WP KUALA LUMPUR,
50450,Jalan Mayang,KUALA LUMPUR,WP KUALA LUMPUR,
50450,Jalan Perak,KUALA LUMPUR,WP KUALA LUMPUR,
50450,Jalan Pinang,KUALA LUMPUR,WP KUALA LUMPUR,
50450,Jalan Stonor,KUALA LUMPUR,WP KUALA LUMPUR,
50450,Jalan Yap Kwan Seng,KUALA LUMPUR,WP KUALA LUMPUR,
50450,Kampung Baru Seberang,KUALA LUMPUR,WP KUALA LUMPUR,
50450,Kia Peng 6 Square,KUALA LUMPUR,WP KUALA LUMPUR,
50450,Kompleks Budaya Kraf,KUALA LUMPUR,WP KUALA LUMPUR,
50450,Kondominium Troika 19,KUALA LUMPUR,WP KUALA LUMPUR,
50450,Lorong Binjai,KUALA LUMPUR,WP KUALA LUMPUR,
50450,Lorong Kuda,KUALA LUMPUR,WP KUALA LUMPUR,
50450,Lorong Mayang,KUALA LUMPUR,WP KUALA LUMPUR,
50450,Lorong Nibong,KUALA LUMPUR,WP KUALA LUMPUR,
50450,Lorong Stonor,KUALA LUMPUR,WP KUALA LUMPUR,
50450,Lorong Yap Kwan Seng,KUALA LUMPUR,WP KUALA LUMPUR,
50450,Matic,KUALA LUMPUR,WP KUALA LUMPUR,
50450,Menara Bena,KUALA LUMPUR,WP KUALA LUMPUR,
50450,Menara Citibank,KUALA LUMPUR,WP KUALA LUMPUR,
50450,Menara MCIS,KUALA LUMPUR,WP KUALA LUMPUR,
50450,Menara MNI,KUALA LUMPUR,WP KUALA LUMPUR,
